24.52,6.47,1.8,2.34,0.92,0.21,0.05,3035.55,52.49,65.03,2
14.83,94.67,1.52,0.13,0.16,0.19,0.26,103.88,58.66,66.26,7
4.09,9.56,0.32,0.08,0.1,0.03,0.11,110.79,38.68,77.02,7
7.27,13.9,0.71,0.19,0.16,0.08,0.08,86.1,36.08,64.13,7
26.09,41.35,0.3,0.14,0.12,0.11,0.32,1822.8,40.89,22.64,7
4.05,11.71,0.33,0.11,0.05,0.06,0.06,111.72,56.74,59.29,7
2.82,1.22,0.27,0.09,0.06,0.08,0.07,104.78,68.92,81.23,7
4.34,31.75,0.47,0.1,0.08,0.09,0.12,119.96,37.44,69.76,7
5.93,49.1,0.68,0.16,0.06,0.14,0.08,149.26,64.11,141.95,7
4.49,12.55,0.41,0.13,0.06,0.1,0.05,130.45,51.58,95.78,7
10.24,116.46,0.46,0.19,0.08,0.06,0.17,106.34,48.8,100.8,7
18.42,17.03,0.17,0.1,0.18,0.17,0.07,2005.61,50.95,62.35,7
0.6,1.08,0.13,0.11,0.07,0.04,0.04,95.7,17.2,121.12,7
44.11,151.57,0.41,0.21,0.16,0.17,0.22,2170.12,96.77,42.57,7
13.92,39.64,0.28,0.22,0.12,0.07,0.08,1864.72,48.32,60,7
16.05,17.91,0.19,0.16,0.24,0.13,0.06,2581.45,69.83,83.36,7
9.52,5.57,0.21,0.11,0.23,0.21,0.08,2455.82,56.49,51.54,7
9.45,93.96,0.51,0.17,0.28,0.16,0.2,1856.39,58.37,67.84,7
13.51,59.26,0.82,0.17,0.16,0.2,0.04,2709.46,79.56,109.45,7
17.08,34.48,0.34,0.22,0.21,0.27,0.06,2662.84,55.08,60.16,7
5.67,54.24,1.5,0.34,0.12,0.26,0.04,94.46,39.5,39.7,7
10.89,57.6,0.78,0.47,0.11,0.19,0.18,109.26,48.37,63.93,7
51.54,187.73,1.31,0.55,0.31,0.3,0.46,3042.66,69.7,86.39,7
8.92,18.46,0.22,0.12,0.18,0.35,0.11,2075.34,62.89,68.67,7
16.15,18.77,0.11,0.1,0.28,0.28,0.04,2300.72,64.34,111.63,7
5.46,34.21,0.79,0.27,0.09,0.23,0.07,99.38,40.84,57.81,7
8.48,41.89,0.21,0.22,0.12,0.16,0.09,91.34,59.84,98.73,7
15.35,64.74,0.62,0.29,0.28,0.33,0.08,2152.14,58.12,51.94,7
9.09,55.41,0.67,0.31,0.14,0.19,0.03,117.21,39.34,75.81,7
14.98,16.41,0.12,0.19,0.27,0.24,0.14,2429.44,66.62,71.79,7
13.64,74.17,0.51,0.27,0.21,0.39,0.09,1949.02,50.22,78.59,7
23.98,29.13,0.3,0.22,0.22,0.33,0.07,2199.84,84.13,86.66,7
16.07,52.74,0.45,0.26,0.29,0.32,0.09,2640.49,103.43,34.32,7
14.25,41.13,0.45,0.23,0.22,0.41,0.1,2971.19,63.78,69.67,7
4.29,3.78,0.23,0.19,0.17,0.25,0.03,2173.22,54.96,64.37,7
32.9,63.65,0.48,0.25,0.32,0.42,0.17,1997.2,63.67,59.6,7
11.61,46.6,0.34,0.26,0.24,0.26,0.13,1883.33,52.86,38.7,7
13.5,5.76,0.12,0.19,0.26,0.21,0.02,2812.7,46.16,58.18,7
9.72,41.28,0.78,0.3,0.17,0.35,0.03,144.67,50.1,65.84,7
4.5,2.97,0.25,0.2,0.32,0.26,0.03,3252.49,55.14,90.11,7
4.35,3.8,0.27,0.25,0.23,0.3,0.02,2622.43,46.93,75.88,7
15.56,162.01,0.69,0.32,0.43,0.35,0.24,1757.27,56.73,99.1,7
30.55,140.61,1.15,0.55,0.55,0.46,0.26,3598.73,71.03,65.07,7
68.62,222.46,0.85,0.54,0.39,0.52,0.29,2475.74,74.97,73.43,7
6.69,32.23,0.7,0.39,0.17,0.28,0.03,140.25,42.22,78.2,7
19.54,35.61,0.24,0.32,0.22,0.56,0.08,2635.76,53.71,80.09,7
8,25.83,0.28,0.38,0.45,0.27,0.07,3793.42,46.43,38.29,7
26.1,40.07,0.28,0.38,0.43,0.23,0.08,3288.26,60.88,46.04,7
37.26,214.38,0.58,0.59,0.57,0.38,0.14,4114.02,73.14,62.1,7
10.07,16.72,0.28,0.27,0.27,0.52,0.03,1976.51,94.67,78.14,7
10.14,24.05,0.47,0.57,0.54,0.36,0.05,1302.06,58.26,48.9,7
